id,name,latitude,longitude,country,rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m,glacier_name,distance_to_glacier_m,distance_to_glacier_km,closest_glacier,closest_glacier_lat,closest_glacier_lon
SN231700,DRAVAGEN,62.0944444444444,13.6116666666667,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,109321.26824452038,109.32126824452038,Helagsglaciaeren,62.9123245,12.439422059898478
SN26900,DRAMMEN - BERSKOG,59.7538274,10.1206179,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,146727.70330071577,146.72770330071577,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN27214,VÅLE,59.4109629,10.2799816,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,179366.17133860494,179.36617133860494,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN20925,WISTING,73.5,24.13,Norge,RGI2000-v7.0-G-08-01826,08,08-01,G023053E70455N,355268,611,2006-08-28,23.05259757601351,70.4548485,34,0.043900462798517,0,0,0,9,,1,23.05414156110625,70.45615042470915,782.71027,863.79254,811.66235,813.3794,15.785946,14.611882,1,COPDEM30,330,RGI2000-v7.0-G-08-01826,342039.05569096,342.03905569096,RGI2000-v7.0-G-08-01826,70.4548485,23.05259757601351
SN99886,KAPP THORDSEN,78.4563,15.4677,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-01050,07,07-01,G015689E78547N,103604,563,2007-09-01,15.699993875705932,78.5395595,33,13.4443622914068,0,0,3,9,Frostisen,1,15.77246527686225,78.55694820159631,263.55682,697.501,522.6043,508.56113,9.568657,9.177066,1,COPDEM90,5054,Frostisen,10634.011700990906,10.634011700990907,Frostisen,78.5395595,15.699993875705932
SN19525,BÆRUMS VERK,59.9383,10.515,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,153906.94178018926,153.90694178018924,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN50505,KV5738 NATTLANDSFJELLET,60.34517,5.37133,Norge,RGI2000-v7.0-G-08-03008,08,08-02,G006261E60022N,352192,611,2002-09-13,6.252888088155588,60.024694,32,3.445110520772345,0,0,0,9,,1,6.23545114996166,60.03209074396038,1058.1682,1607.2366,1492.8643,1473.9016,8.915645,300.5035171508789,8,COPDEM30,3169,RGI2000-v7.0-G-08-03008,60728.549161451694,60.728549161451696,RGI2000-v7.0-G-08-03008,60.024694,6.252888088155588
SN79215,E6 YTTERVIKA,66.2298,13.8728,Norge,RGI2000-v7.0-G-08-00459,08,08-01,G013804E66370N,353854,611,1999-09-07,13.803401564211864,66.3702255,33,0.640179502498901,0,0,0,9,,1,13.80475523716075,66.36686415193185,927.9136,1163.5453,1067.3789,1062.6002,20.105423,135.83447,4,COPDEM30,667,RGI2000-v7.0-G-08-00459,15959.85988219928,15.95985988219928,RGI2000-v7.0-G-08-00459,66.3702255,13.803401564211864
SN61630,BJORLI,62.2583,8.2,Norge,RGI2000-v7.0-G-08-02609,08,08-02,G008338E62312N,353491,611,2006-09-16,8.337871254331684,62.311922,32,0.023417449910113,0,0,0,9,,1,8.339153323097682,62.311524100372864,1715.5935,1784.0848,1748.1837,1748.9031,24.527983,130.90044,4,COPDEM30,174,RGI2000-v7.0-G-08-02609,9333.890915373267,9.333890915373267,RGI2000-v7.0-G-08-02609,62.311922,8.337871254331684
SN31700,FV37 JØNJILJO,59.87033,8.92667,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,91611.35174553048,91.61135174553048,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN83710,DRAG - AJLUOKTA,68.0484437,16.0828758,Norge,RGI2000-v7.0-G-08-01751,08,08-01,G016121E67894N,354385,611,2001-08-20,16.12222611083233,67.8940835,33,0.107132603530031,0,0,0,9,Goasstejiegna,1,16.133086235241187,67.8928593602164,814.41595,983.7931,898.66693,894.9514,26.720528,35.753105,2,COPDEM30,581,Goasstejiegna,17288.815246360507,17.288815246360507,Goasstejiegna,67.8940835,16.12222611083233
SN91551,BIRTAVARRE - HOLMEN,69.4802,20.8693,Norge,RGI2000-v7.0-G-08-01354,08,08-01,G020820E69452N,355168,611,2001-08-20,20.821721947148063,69.452579,34,0.090854843973155,0,0,0,9,,1,20.82548212168983,69.45368186822918,1096.7651,1189.5188,1152.382,1150.0874,18.572508,87.33534,3,COPDEM30,336,RGI2000-v7.0-G-08-01354,3601.6608294928137,3.601660829492814,RGI2000-v7.0-G-08-01354,69.452579,20.821721947148063
SN255000,JONKOPING/AXAMO,57.7513888888889,14.0691666666667,Sverige,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,458762.5235830103,458.7625235830103,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN50514,FV560 KROSSLEITET,60.31833,5.077,Norge,RGI2000-v7.0-G-08-03008,08,08-02,G006261E60022N,352192,611,2002-09-13,6.252888088155588,60.024694,32,3.445110520772345,0,0,0,9,,1,6.23545114996166,60.03209074396038,1058.1682,1607.2366,1492.8643,1473.9016,8.915645,300.5035171508789,8,COPDEM30,3169,RGI2000-v7.0-G-08-03008,73222.85875485644,73.22285875485645,RGI2000-v7.0-G-08-03008,60.024694,6.252888088155588
SN78910,FV17 FLOTT,64.69333,12.3295,Norge,RGI2000-v7.0-G-08-01801,08,08-01,G012974E65259N,353716,611,1999-09-07,12.971823889215685,65.2595295,33,0.111258302812112,0,0,0,9,,1,12.969950813351646,65.26130337461994,884.65204,1009.1267,947.3788,943.3174,20.930056,4.4472733,1,COPDEM30,514,RGI2000-v7.0-G-08-01801,70016.26304493094,70.01626304493094,RGI2000-v7.0-G-08-01801,65.2595295,12.971823889215685
SN82310,BODØ - SKIVIKA,67.3084,14.4309,Norge,RGI2000-v7.0-G-08-01759,08,08-01,G014987E67409N,354268,611,1999-09-07,14.987637,67.4084125,33,0.091871630641076,0,0,0,9,,1,14.99269836698277,67.40720200029786,867.45917,993.90466,910.1411,915.03937,23.960546,74.994125,3,COPDEM30,524,RGI2000-v7.0-G-08-01759,26388.355452511572,26.388355452511572,RGI2000-v7.0-G-08-01759,67.4084125,14.987637
SN46432,RØLDALSFJELLET - ELVERSHEI,59.8357,6.7108,Norge,RGI2000-v7.0-G-08-02996,08,08-02,G006647E59797N,352335,611,2003-08-09,6.646911156923404,59.7969365,32,0.264698643104226,0,0,0,9,,1,6.647850467112482,59.80233867170332,1245.8386,1494.6257,1418.1754,1403.8417,18.868025,42.51772,2,COPDEM30,945,RGI2000-v7.0-G-08-02996,5625.242973103128,5.625242973103128,RGI2000-v7.0-G-08-02996,59.7969365,6.646911156923404
SN8140,EVENSTAD,61.4272678,11.0793677,Norge,RGI2000-v7.0-G-08-03362,08,08-03,G008764E61612N,353646,611,2003-08-09,8.76411,61.6122475,32,0.110778601077139,0,0,0,9,NAUTGARDSBREEN Ø,1,8.762392252326451,61.61495970868744,1871.4403,2134.373,2005.2205,2004.5356,27.455328,314.73031997680664,8,COPDEM30,663,NAUTGARDSBREEN Ø,124989.31431963477,124.98931431963477,NAUTGARDSBREEN Ø,61.6122475,8.76411
SN222190,OLDEN D,63.6964,13.6504,Sverige,RGI2000-v7.0-G-08-03409,08,08-03,G012218E63005N,1012457,812,2002-08-23,12.218209158660844,63.005493,33,0.072925719656763,0,0,0,9,,0,12.21849077634446,63.00715440006898,1256.3105,1450.2937,1327.3748,1336.4174,29.878586,349.9699296951294,1,COPDEM30,342,RGI2000-v7.0-G-08-03409,105191.3263977777,105.1913263977777,RGI2000-v7.0-G-08-03409,63.005493,12.218209158660844
SN217390,KLÖVERTRÄSK D,65.636,21.4173,Sverige,RGI2000-v7.0-G-08-00802,08,08-01,G018075E67279N,1012629,812,2002-08-09,18.0764261770244,67.279586,34,0.485697072188624,0,0,0,9,,0,18.081529904881076,67.28292923959197,1201.498,1646.9004,1341.9575,1360.8721,28.19666,64.08184,2,COPDEM30,822,RGI2000-v7.0-G-08-00802,236164.77696517736,236.16477696517737,RGI2000-v7.0-G-08-00802,67.279586,18.0764261770244
SN268000,HOBURG,56.9166666666667,18.15,Sverige,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,711445.0218363586,711.4450218363586,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN58750,NORDFJORDEID,61.9068,5.9932,Norge,RGI2000-v7.0-G-08-01871,08,08-02,G005879E61806N,352185,611,2006-09-16,5.883387694521912,61.8095325,32,0.7398816989494,0,0,0,9,,1,5.898783919042486,61.81650513415288,965.0912,1443.3092,1306.0024,1290.0189,13.855962,40.45891,2,COPDEM30,2149,RGI2000-v7.0-G-08-01871,12314.022073249527,12.314022073249527,RGI2000-v7.0-G-08-01871,61.8095325,5.883387694521912
SN76909,JOHAN CASTBERG,72.0,20.35,Norge,RGI2000-v7.0-G-08-01826,08,08-01,G023053E70455N,355268,611,2006-08-28,23.05259757601351,70.4548485,34,0.043900462798517,0,0,0,9,,1,23.05414156110625,70.45615042470915,782.71027,863.79254,811.66235,813.3794,15.785946,14.611882,1,COPDEM30,330,RGI2000-v7.0-G-08-01826,197894.30329290766,197.89430329290767,RGI2000-v7.0-G-08-01826,70.4548485,23.05259757601351
SN98648,RAGNAROKK,70.367,29.7663,Norge,RGI2000-v7.0-G-08-01831,08,08-01,G023307E70420N,355282,611,2006-08-28,23.306734705128207,70.420024,34,0.377001904399434,0,0,0,9,,1,23.31241182059583,70.42547238561464,618.51733,765.90924,721.0229,707.2041,12.159347,50.352333,2,COPDEM30,1494,RGI2000-v7.0-G-08-01831,242433.14365829158,242.43314365829158,RGI2000-v7.0-G-08-01831,70.420024,23.306734705128207
SN244090,KILAFORS D,61.2489,16.5572,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,283841.44637825055,283.84144637825057,Helagsglaciaeren,62.9123245,12.439422059898478
SN27160,HORTEN II,59.4198,10.4647,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,186019.90392060537,186.01990392060537,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN85450,SVOLVÆR LUFTHAVN,68.2415652,14.6654748,Norge,RGI2000-v7.0-G-08-01750,08,08-01,G014781E68302N,354249,611,2001-08-20,14.779683391592918,68.302494,33,0.188452338551791,0,0,0,9,,1,14.797164057492338,68.30418076528753,403.27014,754.05865,606.9142,577.3479,30.191149,32.821636,2,COPDEM30,905,RGI2000-v7.0-G-08-01750,8271.110047967933,8.271110047967934,RGI2000-v7.0-G-08-01750,68.302494,14.779683391592918
SN99868,ENDALEN,78.1905,15.7815,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-00609,07,07-01,G015748E78150N,104104,563,2003-07-12,15.75676289905978,78.152108,33,0.313648170281917,0,0,0,9,,1,15.76807386640318,78.15199834917573,555.39105,830.18396,631.7996,652.01495,16.036137,67.43041,2,COPDEM30,942,RGI2000-v7.0-G-07-00609,4321.86765296316,4.32186765296316,RGI2000-v7.0-G-07-00609,78.152108,15.75676289905978
SN85890,RØST LUFTHAVN,67.5267,12.1038,Norge,RGI2000-v7.0-G-08-00355,08,08-01,G013962E66893N,353938,611,1999-09-07,13.96243106505576,66.891692,33,0.045936756092953,0,0,0,9,,1,13.9606707646692,66.89280910915333,844.5304,867.08307,851.37524,852.3577,9.608437,301.75385665893555,8,COPDEM30,380,RGI2000-v7.0-G-08-00355,107083.87282338632,107.08387282338632,RGI2000-v7.0-G-08-00355,66.891692,13.96243106505576
SN47060,E39 AKSDAL SØR,59.418,5.4485,Norge,RGI2000-v7.0-G-08-03000,08,08-02,G006543E59792N,352269,611,2003-08-09,6.543219,59.7924745,32,0.070242483014029,0,0,0,9,,1,6.543759960204032,59.794236529723555,1412.5426,1502.6229,1463.9044,1461.8536,15.051871,349.57853412628174,1,COPDEM30,420,RGI2000-v7.0-G-08-03000,74777.23181762395,74.77723181762396,RGI2000-v7.0-G-08-03000,59.7924745,6.543219
SN39030,KRISTIANSAND - HÅNES,58.1813,8.0915,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,166247.0681422277,166.2470681422277,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN99877,ADVENTDALEN - ICE-WEDGE,78.1805,15.9828,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-00543,07,07-01,G016162E78140N,104081,563,2003-07-12,16.156297491029633,78.1399595,33,3.216722941007698,0,0,0,9,Foxfonna N,1,16.174325021276776,78.15183004113128,284.0547,805.2464,609.65076,608.545,11.9078245,0.4722431,1,COPDEM30,2571,Foxfonna N,6021.810709575923,6.021810709575924,Foxfonna N,78.1399595,16.156297491029633
SN23500,LØKEN I VOLBU,61.122,9.063,Norge,RGI2000-v7.0-G-08-03402,08,08-03,G008700E61383N,353627,611,2003-08-09,8.699875510223048,61.3822575,32,0.091876472718404,0,0,0,9,,1,8.703433315189674,61.380110801102774,1734.7081,1813.918,1780.2324,1777.8186,11.721949,95.867744,3,COPDEM30,437,RGI2000-v7.0-G-08-03402,34974.90991393301,34.974909913933004,RGI2000-v7.0-G-08-03402,61.3822575,8.699875510223048
SN50810,ÅSANE,60.4742,5.3418,Norge,RGI2000-v7.0-G-08-03026,08,08-02,G006466E60218N,352233,611,2002-09-13,6.45442508669665,60.2199215,32,5.413127988010444,0,0,0,9,,1,6.433281357496678,60.22585548226267,1194.7395,1631.8163,1539.7583,1515.9254,9.080255,333.03507804870605,8,COPDEM30,3681,RGI2000-v7.0-G-08-03026,67831.47653086168,67.83147653086168,RGI2000-v7.0-G-08-03026,60.2199215,6.45442508669665
SN81790,E6 STØDI BRU,66.5778505,15.3506767,Norge,RGI2000-v7.0-G-08-00514,08,08-01,G015229E66582N,354287,611,1999-09-07,15.228196505576207,66.5831455,33,0.535916245426598,0,0,0,9,,1,15.237294894374749,66.57957819626162,1112.7214,1431.1003,1285.3987,1283.9277,25.147064,87.91366,3,COPDEM30,847,RGI2000-v7.0-G-08-00514,5464.2916470357495,5.46429164703575,RGI2000-v7.0-G-08-00514,66.5831455,15.228196505576207
SN4040,ENEBAKK - BARBØL,59.75,11.1535,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,195385.50909537915,195.38550909537915,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN91515,E6 NORDNES II,69.537578,20.377491,Norge,RGI2000-v7.0-G-08-01444,08,08-01,G020142E69604N,355080,611,2001-08-20,20.147913048507466,69.602082,34,0.63979956303112,0,0,0,9,Kjosbreen,1,20.159852431571878,69.60027336158615,875.1398,1303.3903,1049.9154,1053.161,23.825457,108.23506,3,COPDEM30,1149,Kjosbreen,11483.148092005933,11.483148092005933,Kjosbreen,69.602082,20.147913048507466
SN44530,TJELTA,58.8437,5.5942,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,105141.67825106622,105.14167825106621,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN14420,RV15 EIDEFOSSEN,61.80483,9.30317,Norge,RGI2000-v7.0-G-08-03359,08,08-03,G008751E61757N,353642,611,2003-08-09,8.751071003717474,61.756844,32,0.206257978815072,0,0,0,9,,1,8.755072734666467,61.75379068767301,1729.3424,1923.6866,1799.7903,1805.5829,17.338343,95.41675,3,COPDEM30,997,RGI2000-v7.0-G-08-03359,29647.338441073494,29.647338441073494,RGI2000-v7.0-G-08-03359,61.756844,8.751071003717474
SN4390,KLØFTA,60.0693,11.13165,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,179698.5646023328,179.6985646023328,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN72710,OVERHALLA - SKOGMO,64.5103196,12.0190534,Norge,RGI2000-v7.0-G-08-01801,08,08-01,G012974E65259N,353716,611,1999-09-07,12.971823889215685,65.2595295,33,0.111258302812112,0,0,0,9,,1,12.969950813351646,65.26130337461994,884.65204,1009.1267,947.3788,943.3174,20.930056,4.4472733,1,COPDEM30,514,RGI2000-v7.0-G-08-01801,94923.35891746439,94.92335891746438,RGI2000-v7.0-G-08-01801,65.2595295,12.971823889215685
SN58705,RV15 STRYNEFJELL-KVITENOVA,61.98783,7.32883,Norge,RGI2000-v7.0-G-08-02342,08,08-02,G007328E61970N,352893,611,2006-09-16,7.324526230068234,61.971068,32,0.3876371104288,0,0,0,9,,1,7.327725797234066,61.97443534353848,1385.1245,1614.4128,1466.393,1474.3147,17.99017,18.82382,1,COPDEM30,863,RGI2000-v7.0-G-08-02342,1884.5899978023333,1.8845899978023333,RGI2000-v7.0-G-08-02342,61.971068,7.324526230068234
SN42520,RISNES I FJOTLAND,58.6577,6.9443,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,97137.68116166838,97.13768116166838,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN98630,E75 KOMAGVÆR,70.2453,30.5303,Norge,RGI2000-v7.0-G-08-01831,08,08-01,G023307E70420N,355282,611,2006-08-28,23.306734705128207,70.420024,34,0.377001904399434,0,0,0,9,,1,23.31241182059583,70.42547238561464,618.51733,765.90924,721.0229,707.2041,12.159347,50.352333,2,COPDEM30,1494,RGI2000-v7.0-G-08-01831,272549.51619118487,272.54951619118486,RGI2000-v7.0-G-08-01831,70.420024,23.306734705128207
SN47275,E134 KARMSUNDBRUA,59.3755,5.29583,Norge,RGI2000-v7.0-G-08-03000,08,08-02,G006543E59792N,352269,611,2003-08-09,6.543219,59.7924745,32,0.070242483014029,0,0,0,9,,1,6.543759960204032,59.794236529723555,1412.5426,1502.6229,1463.9044,1461.8536,15.051871,349.57853412628174,1,COPDEM30,420,RGI2000-v7.0-G-08-03000,84644.44979905902,84.64444979905902,RGI2000-v7.0-G-08-03000,59.7924745,6.543219
SN50245,FV48 TYSSE VEST,60.36433,5.69417,Norge,RGI2000-v7.0-G-08-03025,08,08-02,G006452E60202N,352229,611,2002-09-13,6.441115112242016,60.205789,32,5.565968548332454,0,0,0,9,Juklavassbrea,1,6.415719639990232,60.21375865844109,1041.0912,1631.6411,1480.7206,1450.8993,8.751284,300.04154205322266,8,COPDEM30,4178,Juklavassbrea,45053.35447775744,45.053354477757445,Juklavassbrea,60.205789,6.441115112242016
SN59800,SVINØY FYR,62.3293,5.268,Norge,RGI2000-v7.0-G-08-02459,08,08-02,G006314E62261N,352204,611,2006-09-16,6.31457707315354,62.261761,32,0.411133124057321,0,0,0,9,,1,6.32447727961664,62.25965155329148,1020.53925,1373.4579,1201.8746,1198.8248,24.73004,78.70822,3,COPDEM30,1012,RGI2000-v7.0-G-08-02459,54956.15489421278,54.95615489421278,RGI2000-v7.0-G-08-02459,62.261761,6.31457707315354
SN52452,E39 NORDHORDLANDSBRUA,60.5225,5.267,Norge,RGI2000-v7.0-G-08-03029,08,08-02,G006478E60247N,352243,611,2002-09-13,6.478341288264234,60.246742,32,0.166492052868048,0,0,0,9,,1,6.477300974217204,60.249553315371415,1323.5306,1475.73,1407.6631,1406.173,19.641237,38.043438,2,COPDEM30,490,RGI2000-v7.0-G-08-03029,73729.78201244498,73.72978201244499,RGI2000-v7.0-G-08-03029,60.246742,6.478341288264234
SN263200,UTKLIPPAN,55.9558333333333,15.7077777777778,Sverige,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,659714.4025285989,659.714402528599,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN23410,FAGERNES LUFTHAMN,61.00279,9.3014123,Norge,RGI2000-v7.0-G-08-03402,08,08-03,G008700E61383N,353627,611,2003-08-09,8.699875510223048,61.3822575,32,0.091876472718404,0,0,0,9,,1,8.703433315189674,61.380110801102774,1734.7081,1813.918,1780.2324,1777.8186,11.721949,95.867744,3,COPDEM30,437,RGI2000-v7.0-G-08-03402,53286.63658101425,53.28663658101425,RGI2000-v7.0-G-08-03402,61.3822575,8.699875510223048
SN12680,LILLEHAMMER - SÆTHERENGEN,61.0917,10.4762,Norge,RGI2000-v7.0-G-08-03400,08,08-03,G008718E61395N,353630,611,2003-08-09,8.7160375,61.395489,32,0.106281441393983,0,0,0,9,,1,8.71914099512754,61.39387965778901,1820.2789,1996.8773,1907.2932,1904.9404,26.084538,142.73657,4,COPDEM30,487,RGI2000-v7.0-G-08-03400,100447.68199711446,100.44768199711446,RGI2000-v7.0-G-08-03400,61.395489,8.7160375
SN59665,VOLDA BRANNSTASJON,62.1447,6.0842,Norge,RGI2000-v7.0-G-08-02460,08,08-02,G006264E62030N,352195,611,2006-09-16,6.2641655,62.0302565,32,0.051196903769298,0,0,0,9,,1,6.264612536048566,62.03134367229811,1010.5869,1136.8811,1065.2023,1066.5239,27.324682,41.798115,2,COPDEM30,288,RGI2000-v7.0-G-08-02460,15880.462050948769,15.880462050948768,RGI2000-v7.0-G-08-02460,62.0302565,6.2641655
SN99841,SVALBARD LH - PLATÅBERGET,78.2342,15.3595,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-00612,07,07-01,G015453E78188N,104166,563,2003-07-12,15.454728348154937,78.190064,33,1.079151734735834,0,0,0,9,Platabreen,1,15.471646398221768,78.19839249436748,551.6249,1008.24585,737.4409,742.36835,15.532566,42.34612,2,COPDEM30,2082,Platabreen,5383.189558353455,5.383189558353455,Platabreen,78.190064,15.454728348154937
